Sample,Population code,Superpopulation name,Population name,pc1_global,pc2_global,tsne1,tsne2,pc1_aims,pc2_aims,pc1_eur,pc2_eur,pc1_afr,pc2_afr,pc3_afr
HG00125,GBR,European Ancestry,British,-0.4017605533127625,5.671875993216575,1.9057502,16.823599,0.01981567435410514,2.799778782832245,-0.30741400455064394,-3.4319438612049953,,,
HG00126,GBR,European Ancestry,British,-0.5455336316039398,5.919827610368794,1.5460129,19.109257,-1.163794662208295,1.8188372799924135,-1.6482288825929554,0.9318538536716054,,,
HG00127,GBR,European Ancestry,British,-1.5392298910974094,3.9559908692843857,-7.9109817,12.710767,-1.1887381406535318,1.6234395862711457,1.9254362381302315,-0.2941608263442544,,,
HG00128,GBR,European Ancestry,British,-0.4038959112766142,6.42397314417923,-4.0546584,21.845991,-0.3321897231592416,1.9631090168682646,-0.5056327451206779,1.86235086221515,,,
HG00129,GBR,European Ancestry,British,-1.8476603200836457,6.1029093108489265,-4.5184903,18.867744,-1.0167987450783809,1.3825506615391114,2.8662190027203964,3.058581146489087,,,
HG00130,GBR,European Ancestry,British,-0.9857401892122691,4.2874866753317455,-3.7253962,15.274437,-1.1521383370403844,2.010853732809838,0.792950188883567,-0.12848595284596792,,,
HG00131,GBR,European Ancestry,British,-1.176285117819024,4.140857221576838,2.3658512,18.331673,-0.9135958896041632,1.2882330568205411,-1.4534418365290291,-1.8094165796999233,,,
HG00133,GBR,European Ancestry,British,-0.9169272659843487,3.55495697179245,-0.7602387,9.529425,-0.2763890661532279,0.9047048549072592,-0.04469653706989427,-1.2355025907118387,,,
HG00134,GBR,European Ancestry,British,-0.3348418374359555,6.84320944068605,1.0311468,19.948765,-0.16171664362845695,2.5337751488865274,-1.1915189979803762,1.409378816785281,,,
HG00135,GBR,European Ancestry,British,-0.8798270192088207,6.205225999220935,-2.3506904,15.478159,-1.5068563065605103,2.0753945726564114,-0.12192629452696625,2.7815106649591943,,,
HG00136,GBR,European Ancestry,British,-0.4231606766317144,5.747379213791349,-8.929397,13.23981,0.0995131585559429,2.1460364087242185,2.6258149240617463,5.56856306552314,,,
HG00137,GBR,European Ancestry,British,-1.5838391274875425,6.106185744935149,-4.8096423,17.882723,-0.43778881376765977,2.268378008574226,0.9881097669462734,2.7336293618454564,,,
HG00138,GBR,European Ancestry,British,0.4742318088564129,5.692680973659986,-8.539045,12.069397,0.3988635700319376,2.0916557601446994,1.5617310590397657,5.364222684080194,,,
HG00139,GBR,European Ancestry,British,-1.281252375114966,4.950809251690429,5.072513,17.118792,-0.6867073934768018,1.6209666853385922,-1.5653997341265276,-0.9278423218888869,,,
HG00140,GBR,European Ancestry,British,-0.2709907880595205,4.690220319604155,4.8284793,12.094091,-0.5410598098031326,1.770809995566061,-2.8532369506037667,0.3304170895851623,,,
HG00141,GBR,European Ancestry,British,0.0026870393324590625,5.916347280502205,2.114288,13.045213,0.006369255940959939,2.1020941586634923,-3.035757940528295,0.8965342417220344,,,
HG00142,GBR,European Ancestry,British,0.7402835605742687,5.228724238532672,1.2461685,20.03237,0.8892805678591711,1.1109545938289829,-0.978733294803552,-1.0766699665542423,,,
HG00143,GBR,European Ancestry,British,-1.8132828823213183,4.5603371484969415,1.7275299,16.776735,-1.3632993326138305,2.061811274066995,-1.2215654897149664,-2.398283623806989,,,
HG00146,GBR,European Ancestry,British,-1.0223303593790956,5.070122423986868,5.9144125,20.962957,-0.03160497986033062,0.6502635138583397,-3.0472379971225623,-1.4872385342176002,,,
HG00148,GBR,European Ancestry,British,0.12988703395221146,6.085825375767658,-8.03953,12.699708,0.18668099824929973,1.5150310374936833,4.018970916095447,2.8146755288556315,,,
HG00149,GBR,European Ancestry,British,-0.36314180650598327,5.460431893001421,4.7895017,15.592146,0.22390833242955943,2.149600345996294,-1.5060517094719654,-1.6547582659898903,,,
HG00150,GBR,European Ancestry,British,-1.2460353821422148,4.82799092339483,2.209514,13.567305,-1.2737549023456336,1.1903704161592248,-2.428962776188171,1.0106384666014,,,
HG00151,GBR,European Ancestry,British,-0.6815410030738299,5.1571161375706005,1.2955928,17.20695,0.23934816889566835,3.0381481017265957,-2.0259709152226972,-1.7335509938922444,,,
HG00152,GBR,European Ancestry,British,-0.7141134415045053,6.231930092366314,-9.548715,11.890601,-0.2985204029931503,1.5896768126220961,1.9685875077609272,1.1249417846450833,,,
HG00154,GBR,European Ancestry,British,-1.1719429146639784,5.449426751556925,-0.8218332,13.884068,-1.1443592016430442,1.360713419823822,0.25820579990661796,1.3316334479616538,,,
HG00155,GBR,European Ancestry,British,-0.32685859785635574,5.172217066299145,-7.2311616,18.71647,-0.3825979736259865,2.555503661839875,0.05357686011778742,-0.6715070861939813,,,
